CustomerID,Age,gender,occupation,income,Type,Limit,LoanID,Type,SanctionedAmount,SavingsID,AvgBalance
CID-284219,15,F,SelfEmployed,606592,Travellers,100000,LID-329854,Vehicle,500000,SID-20471,8618
CID-284219,15,F,SelfEmployed,606592,Platinum,100000,LID-329854,Vehicle,500000,SID-20471,8618
CID-51647,34,M,Business,1491,Travellers,200000,LID-254740,Vehicle,100000,SID-43977,24167
CID-51647,34,M,Business,1491,Shoppers,200000,LID-254740,Vehicle,100000,SID-43977,24167
CID-761172,9,M,Others,360154,Shoppers,100000,LID-820881,Housing,50000,SID-89803,52605
CID-761172,9,M,Others,360154,Travellers,100000,LID-820881,Housing,50000,SID-89803,52605
CID-86715,37,F,Business,170464,Shoppers,500000,LID-340217,Personal,100000,SID-762019,86765
CID-86715,37,F,Business,170464,gold,50000,LID-340217,Personal,100000,SID-762019,86765
CID-804203,8,F,Business,131234,Travellers,100000,LID-863830,Personal,200000,SID-22226,53307
CID-804203,8,F,Business,131234,Travellers,500000,LID-863830,Personal,200000,SID-22226,53307
CID-555765,36,F,Employee,506885,Shoppers,100000,LID-87054,Vehicle,500000,SID-40961,87103
CID-555765,36,F,Employee,506885,gold,500000,LID-87054,Vehicle,500000,SID-40961,87103
CID-90631,25,M,Employee,163156,Travellers,200000,LID-213817,Personal,100000,SID-899956,3292
CID-90631,25,M,Employee,163156,Platinum,200000,LID-213817,Personal,100000,SID-899956,3292
CID-744226,17,M,Employee,27173,Platinum,100000,LID-844643,Vehicle,100000,SID-237740,56879
CID-744226,17,M,Employee,27173,Travellers,500000,LID-844643,Vehicle,100000,SID-237740,56879
CID-496602,41,M,Others,7055,Travellers,100000,LID-414926,Personal,100000,SID-330108,9307
CID-496602,41,M,Others,7055,Shoppers,200000,LID-414926,Personal,100000,SID-330108,9307
CID-14012,2,M,Business,755701,Platinum,200000,LID-536258,Vehicle,100000,SID-331782,66245
CID-14012,2,M,Business,755701,Platinum,100000,LID-536258,Vehicle,100000,SID-331782,66245
CID-710261,36,M,Business,581061,Shoppers,500000,LID-694928,Vehicle,200000,SID-334981,55815
CID-710261,36,M,Business,581061,Travellers,200000,LID-694928,Vehicle,200000,SID-334981,55815
CID-505997,40,F,Business,386351,Shoppers,500000,LID-461390,Vehicle,500000,SID-670962,56170
CID-505997,40,F,Business,386351,gold,500000,LID-461390,Vehicle,500000,SID-670962,56170
CID-856179,6,M,Employee,750146,Travellers,100000,LID-498534,Personal,50000,SID-403770,82819
CID-856179,6,M,Employee,750146,Shoppers,100000,LID-498534,Personal,50000,SID-403770,82819
CID-852073,22,F,Employee,743075,Travellers,200000,LID-29988,Vehicle,500000,SID-573539,14129
CID-852073,22,F,Employee,743075,Travellers,500000,LID-29988,Vehicle,500000,SID-573539,14129
CID-862275,28,M,SelfEmployed,248955,Platinum,200000,LID-444570,Housing,200000,SID-624499,93438
CID-862275,28,M,SelfEmployed,248955,Travellers,200000,LID-444570,Housing,200000,SID-624499,93438
CID-174342,6,F,Employee,142567,gold,200000,LID-459101,Housing,100000,SID-526910,24795
CID-174342,6,F,Employee,142567,Platinum,500000,LID-459101,Housing,100000,SID-526910,24795
CID-571657,19,F,SelfEmployed,677515,Platinum,50000,LID-329023,Personal,500000,SID-707613,61124
CID-571657,19,F,SelfEmployed,677515,gold,50000,LID-329023,Personal,500000,SID-707613,61124
CID-160993,15,M,Business,546976,Travellers,100000,LID-397617,Housing,500000,SID-289408,84645
CID-160993,15,M,Business,546976,gold,100000,LID-397617,Housing,500000,SID-289408,84645
CID-5027,32,M,Business,88991,gold,500000,LID-380582,Personal,500000,SID-675380,21987
CID-5027,32,M,Business,88991,gold,100000,LID-380582,Personal,500000,SID-675380,21987
CID-416840,27,F,SelfEmployed,527193,Platinum,200000,LID-222909,Housing,200000,SID-626036,21064
CID-416840,27,F,SelfEmployed,527193,gold,50000,LID-222909,Housing,200000,SID-626036,21064
CID-234569,16,M,Business,897058,Travellers,200000,LID-893182,Housing,200000,SID-835342,50920
CID-234569,16,M,Business,897058,Shoppers,200000,LID-893182,Housing,200000,SID-835342,50920
CID-186046,25,F,SelfEmployed,706769,Travellers,500000,LID-653851,Housing,50000,SID-808002,77857
CID-186046,25,F,SelfEmployed,706769,Platinum,100000,LID-653851,Housing,50000,SID-808002,77857
CID-252291,7,F,Employee,798392,Platinum,100000,LID-89121,Vehicle,200000,SID-176096,22270
CID-252291,7,F,Employee,798392,Travellers,500000,LID-89121,Vehicle,200000,SID-176096,22270
CID-566163,13,M,Others,789571,Shoppers,100000,LID-331395,Personal,100000,SID-377652,805
CID-566163,13,M,Others,789571,gold,100000,LID-331395,Personal,100000,SID-377652,805
CID-280538,37,M,Employee,666535,Platinum,100000,LID-697943,Vehicle,50000,SID-369089,22628
CID-280538,37,M,Employee,666535,Travellers,500000,LID-697943,Vehicle,50000,SID-369089,22628
CID-409593,23,M,Business,174568,gold,200000,LID-507858,Housing,100000,SID-206398,68959
CID-409593,23,M,Business,174568,Platinum,500000,LID-507858,Housing,100000,SID-206398,68959
CID-549266,16,M,Employee,791062,Shoppers,500000,LID-599226,Vehicle,50000,SID-249264,3145
CID-549266,16,M,Employee,791062,Shoppers,100000,LID-599226,Vehicle,50000,SID-249264,3145
CID-31620,12,F,Business,672422,Shoppers,200000,LID-513642,Personal,100000,SID-640005,73985
CID-31620,12,F,Business,672422,Platinum,100000,LID-513642,Personal,100000,SID-640005,73985
CID-45328,25,M,Others,348239,Platinum,200000,LID-854887,Vehicle,50000,SID-52063,68586
CID-45328,25,M,Others,348239,gold,200000,LID-854887,Vehicle,50000,SID-52063,68586
CID-337605,12,F,Others,566596,Platinum,100000,LID-529348,Personal,50000,SID-339641,9208
CID-337605,12,F,Others,566596,Shoppers,50000,LID-529348,Personal,50000,SID-339641,9208
CID-180849,8,F,Others,237984,Travellers,100000,LID-5863,Personal,100000,SID-779537,85767
CID-180849,8,F,Others,237984,Shoppers,100000,LID-5863,Personal,100000,SID-779537,85767
CID-856482,28,M,Employee,117611,gold,200000,LID-40272,Vehicle,50000,SID-60437,55627
CID-856482,28,M,Employee,117611,Shoppers,50000,LID-40272,Vehicle,50000,SID-60437,55627
CID-136065,8,M,Employee,485586,Shoppers,500000,LID-149062,Vehicle,500000,SID-654505,47945
CID-136065,8,M,Employee,485586,Platinum,50000,LID-149062,Vehicle,500000,SID-654505,47945
CID-827139,33,F,Employee,55129,Shoppers,500000,LID-658851,Personal,500000,SID-317776,32462
CID-827139,33,F,Employee,55129,Shoppers,200000,LID-658851,Personal,500000,SID-317776,32462
CID-827597,24,F,SelfEmployed,886955,gold,200000,LID-347197,Personal,200000,SID-663986,73247
CID-827597,24,F,SelfEmployed,886955,gold,200000,LID-347197,Personal,200000,SID-663986,73247
CID-702256,20,F,Business,293567,Shoppers,200000,LID-713698,Vehicle,50000,SID-846310,35176
CID-702256,20,F,Business,293567,Travellers,500000,LID-713698,Vehicle,50000,SID-846310,35176
CID-83897,23,F,Business,43141,Shoppers,200000,LID-818098,Personal,500000,SID-408516,55886
CID-83897,23,F,Business,43141,Shoppers,200000,LID-818098,Personal,500000,SID-408516,55886
CID-349416,33,M,Business,831314,gold,50000,LID-434491,Personal,100000,SID-399019,15953
CID-349416,33,M,Business,831314,Travellers,100000,LID-434491,Personal,100000,SID-399019,15953
CID-221504,41,M,Others,412255,Travellers,100000,LID-171983,Vehicle,50000,SID-24143,80014
CID-221504,41,M,Others,412255,Travellers,200000,LID-171983,Vehicle,50000,SID-24143,80014
CID-812186,39,F,Employee,240053,Platinum,500000,LID-320393,Housing,50000,SID-642983,21784
CID-812186,39,F,Employee,240053,Platinum,100000,LID-320393,Housing,50000,SID-642983,21784
CID-53081,5,F,Employee,1853,gold,100000,LID-246030,Vehicle,200000,SID-808763,31543
CID-53081,5,F,Employee,1853,Platinum,100000,LID-246030,Vehicle,200000,SID-808763,31543
CID-423097,1,M,Employee,383848,Travellers,200000,LID-683531,Housing,100000,SID-259806,42069
CID-423097,1,M,Employee,383848,Shoppers,500000,LID-683531,Housing,100000,SID-259806,42069
CID-522555,25,F,Business,728896,gold,50000,LID-2875,Vehicle,100000,SID-856802,57843
CID-522555,25,F,Business,728896,Travellers,100000,LID-2875,Vehicle,100000,SID-856802,57843
CID-711813,37,F,Employee,431012,gold,500000,LID-588144,Vehicle,100000,SID-588080,602
CID-711813,37,F,Employee,431012,gold,100000,LID-588144,Vehicle,100000,SID-588080,602
CID-475560,36,M,Others,896720,Platinum,500000,LID-288176,Housing,100000,SID-120576,30418
CID-475560,36,M,Others,896720,Shoppers,100000,LID-288176,Housing,100000,SID-120576,30418
CID-299734,19,F,Business,709592,Shoppers,50000,LID-829643,Vehicle,200000,SID-677142,82872
CID-299734,19,F,Business,709592,Shoppers,200000,LID-829643,Vehicle,200000,SID-677142,82872
CID-343082,34,M,Employee,53564,Travellers,500000,LID-582809,Personal,200000,SID-374220,72973
CID-343082,34,M,Employee,53564,Platinum,100000,LID-582809,Personal,200000,SID-374220,72973
CID-180760,17,M,SelfEmployed,75908,gold,500000,LID-478405,Vehicle,100000,SID-660855,9422
CID-180760,17,M,SelfEmployed,75908,Shoppers,100000,LID-478405,Vehicle,100000,SID-660855,9422
CID-884484,24,M,SelfEmployed,192003,Platinum,100000,LID-302159,Personal,100000,SID-211681,76025
CID-884484,24,M,SelfEmployed,192003,Platinum,500000,LID-302159,Personal,100000,SID-211681,76025
CID-604905,28,F,Business,85823,Platinum,100000,LID-561004,Vehicle,500000,SID-499577,50332
CID-604905,28,F,Business,85823,gold,100000,LID-561004,Vehicle,500000,SID-499577,50332
CID-112100,21,M,Employee,442658,Travellers,500000,LID-680300,Vehicle,100000,SID-2234,60525
CID-112100,21,M,Employee,442658,Shoppers,500000,LID-680300,Vehicle,100000,SID-2234,60525
CID-395309,3,M,Business,36850,Platinum,100000,LID-539551,Housing,100000,SID-39679,60755
CID-395309,3,M,Business,36850,Platinum,200000,LID-539551,Housing,100000,SID-39679,60755
CID-13157,25,F,SelfEmployed,799540,Platinum,100000,LID-127195,Housing,100000,SID-655984,97433
CID-13157,25,F,SelfEmployed,799540,Platinum,50000,LID-127195,Housing,100000,SID-655984,97433
CID-368987,2,M,Employee,612655,gold,50000,LID-37222,Vehicle,50000,SID-145313,65682
CID-368987,2,M,Employee,612655,Shoppers,100000,LID-37222,Vehicle,50000,SID-145313,65682
CID-705048,15,F,Others,563767,Platinum,100000,LID-688791,Vehicle,100000,SID-319942,70219
CID-705048,15,F,Others,563767,gold,50000,LID-688791,Vehicle,100000,SID-319942,70219
CID-295152,29,F,Employee,469758,gold,100000,LID-575469,Housing,100000,SID-448351,20820
CID-295152,29,F,Employee,469758,Platinum,100000,LID-575469,Housing,100000,SID-448351,20820
CID-38490,41,F,Business,181934,Platinum,50000,LID-675213,Housing,500000,SID-174143,5979
CID-38490,41,F,Business,181934,Platinum,500000,LID-675213,Housing,500000,SID-174143,5979
CID-30436,21,M,Employee,751079,Travellers,200000,LID-25532,Housing,100000,SID-113067,17237
CID-30436,21,M,Employee,751079,gold,200000,LID-25532,Housing,100000,SID-113067,17237
CID-314885,40,M,Employee,793114,gold,50000,LID-373070,Vehicle,200000,SID-200666,40055
CID-314885,40,M,Employee,793114,Shoppers,50000,LID-373070,Vehicle,200000,SID-200666,40055
CID-328063,35,F,SelfEmployed,37102,Travellers,50000,LID-1926,Housing,100000,SID-573784,92143
CID-328063,35,F,SelfEmployed,37102,Travellers,100000,LID-1926,Housing,100000,SID-573784,92143
CID-669650,4,M,Employee,869314,Travellers,100000,LID-816697,Housing,50000,SID-440879,49703
CID-669650,4,M,Employee,869314,Platinum,200000,LID-816697,Housing,50000,SID-440879,49703
CID-835942,1,F,Employee,667239,Travellers,100000,LID-31673,Vehicle,50000,SID-653152,9804
CID-835942,1,F,Employee,667239,Platinum,200000,LID-31673,Vehicle,50000,SID-653152,9804
CID-416724,18,M,Others,520870,Platinum,500000,LID-538055,Vehicle,50000,SID-81246,55640
CID-416724,18,M,Others,520870,Shoppers,500000,LID-538055,Vehicle,50000,SID-81246,55640
CID-892921,4,F,Business,391955,Platinum,100000,LID-166324,Personal,50000,SID-347418,36570
CID-892921,4,F,Business,391955,Platinum,500000,LID-166324,Personal,50000,SID-347418,36570
CID-506017,36,F,SelfEmployed,843394,Travellers,200000,LID-737903,Vehicle,500000,SID-819532,80123
CID-506017,36,F,SelfEmployed,843394,Platinum,500000,LID-737903,Vehicle,500000,SID-819532,80123
CID-229725,35,M,SelfEmployed,496156,gold,100000,LID-612492,Vehicle,100000,SID-532781,89499
CID-229725,35,M,SelfEmployed,496156,Platinum,500000,LID-612492,Vehicle,100000,SID-532781,89499
CID-473907,2,M,Others,446202,Platinum,200000,LID-857757,Personal,100000,SID-657705,11769
CID-473907,2,M,Others,446202,Platinum,200000,LID-857757,Personal,100000,SID-657705,11769
CID-367020,17,F,SelfEmployed,676054,Shoppers,500000,LID-328371,Housing,500000,SID-582919,67462
CID-367020,17,F,SelfEmployed,676054,Shoppers,50000,LID-328371,Housing,500000,SID-582919,67462
CID-367456,25,M,Others,390491,Travellers,50000,LID-38505,Vehicle,50000,SID-393427,63514
CID-367456,25,M,Others,390491,Travellers,50000,LID-38505,Vehicle,50000,SID-393427,63514
CID-92866,14,M,SelfEmployed,17399,Shoppers,500000,LID-552670,Personal,100000,SID-294791,80325
CID-92866,14,M,SelfEmployed,17399,Shoppers,100000,LID-552670,Personal,100000,SID-294791,80325
CID-313187,39,F,SelfEmployed,278724,Platinum,200000,LID-269472,Personal,100000,SID-203155,82837
CID-313187,39,F,SelfEmployed,278724,Travellers,100000,LID-269472,Personal,100000,SID-203155,82837
CID-537919,31,F,Employee,895115,Travellers,500000,LID-851539,Vehicle,200000,SID-642946,83035
CID-537919,31,F,Employee,895115,Travellers,200000,LID-851539,Vehicle,200000,SID-642946,83035
CID-445101,33,M,Business,695765,Platinum,100000,LID-541953,Personal,500000,SID-226097,8707
CID-445101,33,M,Business,695765,Platinum,500000,LID-541953,Personal,500000,SID-226097,8707
CID-668177,37,M,SelfEmployed,310065,Shoppers,500000,LID-320132,Vehicle,200000,SID-348238,47388
CID-668177,37,M,SelfEmployed,310065,Platinum,100000,LID-320132,Vehicle,200000,SID-348238,47388
CID-364580,26,M,SelfEmployed,309075,Shoppers,100000,LID-165987,Personal,100000,SID-381156,83661
CID-364580,26,M,SelfEmployed,309075,Platinum,500000,LID-165987,Personal,100000,SID-381156,83661
CID-797213,11,F,Business,376949,gold,200000,LID-350477,Personal,100000,SID-545998,20806
CID-797213,11,F,Business,376949,Platinum,200000,LID-350477,Personal,100000,SID-545998,20806
CID-833475,12,M,Employee,107725,gold,500000,LID-711173,Vehicle,100000,SID-652080,15707
CID-833475,12,M,Employee,107725,gold,100000,LID-711173,Vehicle,100000,SID-652080,15707
CID-774127,22,M,Business,636764,Shoppers,50000,LID-444273,Personal,100000,SID-855522,19037
CID-774127,22,M,Business,636764,Travellers,200000,LID-444273,Personal,100000,SID-855522,19037
CID-832141,31,M,Others,530527,Travellers,50000,LID-440826,Vehicle,500000,SID-744789,93435
CID-832141,31,M,Others,530527,Shoppers,500000,LID-440826,Vehicle,500000,SID-744789,93435
CID-452369,16,F,SelfEmployed,886696,Travellers,50000,LID-751927,Housing,200000,SID-618901,32463
CID-452369,16,F,SelfEmployed,886696,Shoppers,100000,LID-751927,Housing,200000,SID-618901,32463
CID-143773,1,F,Business,861512,Shoppers,500000,LID-110989,Personal,50000,SID-169606,97660
CID-143773,1,F,Business,861512,Travellers,100000,LID-110989,Personal,50000,SID-169606,97660
CID-722787,38,F,Business,604306,gold,500000,LID-845139,Vehicle,100000,SID-417014,13204
CID-722787,38,F,Business,604306,Shoppers,200000,LID-845139,Vehicle,100000,SID-417014,13204
CID-90584,5,F,Business,61707,Travellers,50000,LID-242708,Vehicle,100000,SID-39762,69814
CID-90584,5,F,Business,61707,Travellers,50000,LID-242708,Vehicle,100000,SID-39762,69814
CID-63233,16,F,Employee,464156,Platinum,500000,LID-738512,Housing,200000,SID-864428,48883
CID-63233,16,F,Employee,464156,Platinum,100000,LID-738512,Housing,200000,SID-864428,48883
CID-779719,4,F,Employee,819144,Travellers,200000,LID-882740,Personal,200000,SID-434273,79898
CID-779719,4,F,Employee,819144,Shoppers,50000,LID-882740,Personal,200000,SID-434273,79898
CID-486108,35,M,Employee,115041,Platinum,500000,LID-332318,Housing,200000,SID-563449,53297
CID-486108,35,M,Employee,115041,Travellers,100000,LID-332318,Housing,200000,SID-563449,53297
CID-622329,19,F,Employee,704267,gold,200000,LID-281262,Housing,500000,SID-178400,89075
CID-622329,19,F,Employee,704267,Shoppers,200000,LID-281262,Housing,500000,SID-178400,89075
CID-7684,38,F,Others,265618,Shoppers,500000,LID-821750,Housing,100000,SID-328679,59240
CID-7684,38,F,Others,265618,gold,200000,LID-821750,Housing,100000,SID-328679,59240
CID-656024,19,F,Others,64204,Shoppers,500000,LID-46454,Vehicle,100000,SID-337465,23779
CID-656024,19,F,Others,64204,Shoppers,200000,LID-46454,Vehicle,100000,SID-337465,23779
CID-384768,5,M,SelfEmployed,400724,Platinum,500000,LID-330677,Personal,500000,SID-297214,47525
CID-384768,5,M,SelfEmployed,400724,gold,500000,LID-330677,Personal,500000,SID-297214,47525
CID-237714,23,F,Employee,539295,Platinum,200000,LID-671034,Housing,100000,SID-230829,37063
CID-237714,23,F,Employee,539295,Travellers,100000,LID-671034,Housing,100000,SID-230829,37063
CID-184006,23,F,Others,471515,Travellers,100000,LID-883638,Personal,200000,SID-295317,85848
CID-184006,23,F,Others,471515,Platinum,50000,LID-883638,Personal,200000,SID-295317,85848
CID-261067,36,M,Business,793477,gold,50000,LID-601927,Housing,500000,SID-341880,31763
CID-261067,36,M,Business,793477,Platinum,500000,LID-601927,Housing,500000,SID-341880,31763
CID-873028,33,M,Others,474291,gold,500000,LID-34216,Vehicle,50000,SID-854571,72716
CID-873028,33,M,Others,474291,Travellers,100000,LID-34216,Vehicle,50000,SID-854571,72716
CID-276774,11,F,Business,467075,Platinum,100000,LID-501917,Personal,200000,SID-648701,15381
CID-276774,11,F,Business,467075,Platinum,200000,LID-501917,Personal,200000,SID-648701,15381
CID-552640,39,F,SelfEmployed,309408,Shoppers,500000,LID-136255,Vehicle,50000,SID-611857,63910
CID-552640,39,F,SelfEmployed,309408,Shoppers,200000,LID-136255,Vehicle,50000,SID-611857,63910
CID-315505,6,M,Employee,167200,Platinum,100000,LID-137388,Vehicle,100000,SID-289570,84266
CID-315505,6,M,Employee,167200,Platinum,50000,LID-137388,Vehicle,100000,SID-289570,84266
CID-666503,30,F,SelfEmployed,354039,Shoppers,200000,LID-425468,Personal,500000,SID-799582,46140
CID-666503,30,F,SelfEmployed,354039,Platinum,500000,LID-425468,Personal,500000,SID-799582,46140
CID-454119,27,F,Others,6004,Platinum,200000,LID-281027,Vehicle,500000,SID-703109,14449
CID-454119,27,F,Others,6004,Platinum,500000,LID-281027,Vehicle,500000,SID-703109,14449
CID-887615,40,F,SelfEmployed,169565,gold,100000,LID-100817,Personal,500000,SID-157450,27870
CID-887615,40,F,SelfEmployed,169565,Travellers,100000,LID-100817,Personal,500000,SID-157450,27870
CID-303501,30,F,Business,62782,Platinum,200000,LID-468269,Housing,100000,SID-523768,97409
CID-303501,30,F,Business,62782,Travellers,100000,LID-468269,Housing,100000,SID-523768,97409
